1.0000	2.6806
3.0000	2.6101
5.0000	2.6323
7.0000	2.7874
9.0000	2.9594
11.0000	3.0744
13.0000	3.1420
15.0000	3.1844
17.0000	3.2156
19.0000	3.2440
21.0000	3.2734
23.0000	3.3058
25.0000	3.3423
27.0000	3.3825
29.0000	3.4258
31.0000	3.4713
33.0000	3.5179
35.0000	3.5651
37.0000	3.6115
39.0000	3.6567
41.0000	3.7002
