-5.0000	0.0000
-4.8431	0.0000
-4.6862	0.0000
-4.5293	0.0000
-4.3724	0.0000
-4.2155	0.0000
-4.0586	0.0000
-3.9017	0.0000
-3.7448	0.0000
-3.5879	0.0000
-3.4310	0.0000
-3.2741	0.0000
-3.1172	0.0000
-2.9603	0.0000
-2.8034	0.0000
-2.6465	0.0000
-2.4896	0.0000
-2.3327	0.0000
-2.1758	0.0000
-2.0189	0.0001
-1.8620	0.0001
-1.7051	0.0002
-1.5482	0.0004
-1.3913	0.0009
-1.2344	0.0017
-1.0775	0.0032
-0.9206	0.0056
-0.7637	0.0094
-0.6068	0.0150
-0.4499	0.0227
-0.2930	0.0328
-0.1361	0.0451
0.0208	0.0590
0.1777	0.0736
0.3346	0.0873
0.4915	0.0988
0.6484	0.1066
0.8053	0.1099
0.9622	0.1085
1.1191	0.1032
1.2760	0.0954
1.4329	0.0869
1.5898	0.0797
1.7467	0.0753
1.9036	0.0744
2.0605	0.0767
2.2174	0.0811
2.3743	0.0859
2.5312	0.0888
2.6881	0.0881
2.8450	0.0827
3.0019	0.0725
3.1588	0.0587
3.3157	0.0433
3.4726	0.0290
3.6295	0.0178
3.7864	0.0115
3.9433	0.0104
4.1002	0.0138
4.2571	0.0202
4.4140	0.0276
4.5709	0.0340
4.7278	0.0382
4.8847	0.0393
5.0416	0.0375
5.1985	0.0335
5.3554	0.0280
5.5123	0.0223
5.6692	0.0170
5.8261	0.0127
5.9830	0.0098
6.1399	0.0081
6.2968	0.0076
6.4537	0.0078
6.6106	0.0084
6.7675	0.0091
6.9244	0.0095
7.0813	0.0093
7.2382	0.0084
7.3951	0.0069
7.5520	0.0048
7.7089	0.0024
7.8658	0.0000
8.0227	-0.0021
8.1796	-0.0038
8.3365	-0.0048
8.4934	-0.0052
8.6503	-0.0051
8.8072	-0.0046
8.9641	-0.0037
9.1210	-0.0027
9.2779	-0.0017
9.4348	-0.0007
9.5917	0.0003
9.7486	0.0012
9.9055	0.0020
10.0624	0.0027
10.2193	0.0032
10.3762	0.0037
10.5331	0.0040
10.6900	0.0043
10.8469	0.0048
11.0038	0.0054
11.1607	0.0065
11.3176	0.0080
11.4745	0.0102
11.6314	0.0129
11.7883	0.0161
11.9452	0.0195
12.1021	0.0228
12.2590	0.0258
12.4159	0.0280
12.5728	0.0293
12.7297	0.0296
12.8866	0.0291
13.0435	0.0279
13.2004	0.0262
13.3573	0.0243
13.5142	0.0223
13.6711	0.0205
13.8280	0.0188
13.9849	0.0177
14.1418	0.0173
14.2987	0.0179
14.4556	0.0200
14.6125	0.0237
14.7694	0.0290
14.9263	0.0357
15.0832	0.0430
15.2401	0.0500
15.3970	0.0556
15.5539	0.0587
15.7108	0.0584
15.8677	0.0546
16.0246	0.0473
16.1815	0.0375
16.3384	0.0263
16.4953	0.0147
16.6522	0.0040
16.8091	-0.0051
16.9660	-0.0121
17.1229	-0.0170
17.2798	-0.0200
17.4367	-0.0214
17.5936	-0.0217
17.7505	-0.0214
17.9074	-0.0209
18.0643	-0.0206
18.2212	-0.0208
18.3781	-0.0215
18.5350	-0.0230
18.6919	-0.0252
18.8488	-0.0281
19.0057	-0.0316
19.1626	-0.0355
19.3195	-0.0399
19.4764	-0.0443
19.6333	-0.0487
19.7902	-0.0526
19.9471	-0.0556
20.1040	-0.0575
20.2609	-0.0578
20.4178	-0.0564
20.5747	-0.0533
20.7316	-0.0487
20.8885	-0.0431
21.0454	-0.0368
21.2023	-0.0303
21.3592	-0.0242
21.5161	-0.0186
21.6730	-0.0139
21.8299	-0.0100
21.9868	-0.0070
22.1437	-0.0048
22.3006	-0.0033
22.4575	-0.0023
22.6144	-0.0015
22.7713	-0.0007
22.9282	0.0001
23.0851	0.0011
23.2420	0.0023
23.3989	0.0037
23.5558	0.0051
23.7127	0.0064
23.8696	0.0072
24.0265	0.0075
24.1834	0.0072
24.3403	0.0064
24.4972	0.0051
24.6541	0.0036
24.8110	0.0021
24.9679	0.0007
25.1248	-0.0004
25.2817	-0.0012
25.4386	-0.0017
25.5955	-0.0019
25.7524	-0.0019
25.9093	-0.0018
26.0662	-0.0017
26.2231	-0.0016
26.3800	-0.0016
26.5369	-0.0017
26.6938	-0.0018
26.8507	-0.0021
27.0076	-0.0024
27.1645	-0.0027
27.3214	-0.0031
27.4783	-0.0034
27.6352	-0.0037
27.7921	-0.0038
27.9490	-0.0039
28.1059	-0.0039
28.2628	-0.0037
28.4197	-0.0035
28.5766	-0.0032
28.7335	-0.0029
28.8904	-0.0026
29.0473	-0.0022
29.2042	-0.0019
29.3611	-0.0016
29.5180	-0.0013
29.6749	-0.0011
29.8318	-0.0009
29.9887	-0.0008
30.1456	-0.0007
30.3025	-0.0008
30.4594	-0.0009
30.6163	-0.0011
30.7732	-0.0014
30.9301	-0.0017
31.0870	-0.0021
31.2439	-0.0025
31.4008	-0.0028
31.5577	-0.0030
31.7146	-0.0031
31.8715	-0.0031
32.0284	-0.0029
32.1853	-0.0026
32.3422	-0.0022
32.4991	-0.0017
32.6560	-0.0012
32.8129	-0.0007
32.9698	-0.0002
33.1267	0.0002
33.2836	0.0005
33.4405	0.0007
33.5974	0.0008
33.7543	0.0009
33.9112	0.0010
34.0681	0.0010
34.2250	0.0011
34.3819	0.0011
34.5388	0.0012
34.6957	0.0012
34.8526	0.0012
35.0095	0.0011
