0.5000	1.4508
0.5500	1.4459
0.6000	1.4405
0.6500	1.4346
0.7000	1.4285
0.7500	1.4221
0.8000	1.4156
0.8500	1.4090
0.9000	1.4024
0.9500	1.3958
1.0000	1.3894
1.0500	1.3831
1.1000	1.3768
1.1500	1.3709
1.2000	1.3652
1.2500	1.3598
1.3000	1.3546
1.3500	1.3499
1.4000	1.3454
1.4500	1.3412
1.5000	1.3375
1.5500	1.3340
1.6000	1.3309
1.6500	1.3282
1.7000	1.3260
1.7500	1.3241
1.8000	1.3227
1.8500	1.3217
1.9000	1.3213
1.9500	1.3213
2.0000	1.3220
2.0500	1.3233
2.1000	1.3253
2.1500	1.3281
2.2000	1.3317
2.2500	1.3363
2.3000	1.3419
2.3500	1.3486
2.4000	1.3565
2.4500	1.3657
2.5000	1.3764
